id_canal,st_titulo,dh_inicio,dh_fim,id_programa,titulo
1088,the_noite_com_danilo_gentili,2018-08-10T18:00Z,2018-08-10T18:55Z,604899,The Noite com Danilo Gentili
1088,porta_no_comedy,2018-08-10T18:55Z,2018-08-10T19:00Z,664639,Porta No Comedy
1088,um_maluco_no_pedaco,2018-08-10T19:00Z,2018-08-10T19:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-10T19:30Z,2018-08-10T20:00Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-10T20:00Z,2018-08-10T20:30Z,595269,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-10T20:30Z,2018-08-10T21:00Z,595271,"Eu, A Patroa e as Crianças"
1088,porta_no_comedy,2018-08-10T21:00Z,2018-08-10T21:05Z,664639,Porta No Comedy
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-10T21:05Z,2018-08-10T21:35Z,664643,Takeshi's Castle Thailand - O desafio do castelo
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-10T21:35Z,2018-08-10T22:05Z,664644,Takeshi's Castle Thailand - O desafio do castelo
1088,the_noite_com_danilo_gentili,2018-08-10T22:05Z,2018-08-10T23:00Z,604899,The Noite com Danilo Gentili
1088,a_culpa_e_do_cabral_na_estrada,2018-08-10T23:00Z,2018-08-11T00:00Z,661250,A Culpa é do Cabral na Estrada
1088,batalha_de_lip_sync,2018-08-11T00:00Z,2018-08-11T00:30Z,664621,Batalha de Lip Sync
1088,batalha_de_lip_sync,2018-08-11T00:30Z,2018-08-11T01:00Z,660684,Batalha de Lip Sync
1088,um_maluco_no_pedaco,2018-08-11T01:00Z,2018-08-11T01:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-11T01:30Z,2018-08-11T02:00Z,16581,Um Maluco no Pedaço
1088,community,2018-08-11T02:00Z,2018-08-11T02:30Z,337205,Community
1088,community,2018-08-11T02:30Z,2018-08-11T03:00Z,337211,Community
1088,as_novas_aventuras_de_christine,2018-08-11T03:00Z,2018-08-11T03:30Z,381262,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-11T03:30Z,2018-08-11T04:00Z,381263,As Novas Aventuras De Christine
1088,republica_do_stand_up,2018-08-11T04:00Z,2018-08-11T04:30Z,479230,República do Stand Up
1088,republica_do_stand_up,2018-08-11T04:30Z,2018-08-11T05:00Z,479230,República do Stand Up
1088,pipocando_o_dobro_de_manteiga,2018-08-11T05:00Z,2018-08-11T05:30Z,552084,Pipocando: O Dobro de Manteiga
1088,pipocando_o_dobro_de_manteiga,2018-08-11T05:30Z,2018-08-11T06:00Z,556890,Pipocando: O Dobro de Manteiga
1088,south_park,2018-08-11T06:00Z,2018-08-11T06:30Z,295825,South Park
1088,south_park,2018-08-11T06:30Z,2018-08-11T07:00Z,295550,South Park
1088,comedy_central_stand_up,2018-08-11T07:00Z,2018-08-11T07:30Z,605066,Comedy Central Stand Up
1088,comedy_central_stand_up,2018-08-11T07:30Z,2018-08-11T08:00Z,605065,Comedy Central Stand Up
1088,idiotando,2018-08-11T08:00Z,2018-08-11T08:30Z,664623,Idiotando
1088,idiotando,2018-08-11T08:30Z,2018-08-11T09:00Z,664624,Idiotando
1088,a_vinganca_das_maquinas,2018-08-11T09:00Z,2018-08-11T09:30Z,660708,A Vingança das Máquinas
1088,a_vinganca_das_maquinas,2018-08-11T09:30Z,2018-08-11T09:55Z,664614,A Vingança das Máquinas
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-11T09:55Z,2018-08-11T10:20Z,664643,Takeshi's Castle Thailand - O desafio do castelo
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-11T10:20Z,2018-08-11T10:45Z,664644,Takeshi's Castle Thailand - O desafio do castelo
1088,a_culpa_e_do_cabral,2018-08-11T10:45Z,2018-08-11T11:45Z,611867,A Culpa é do Cabral
1088,a_culpa_e_do_cabral_na_estrada,2018-08-11T11:45Z,2018-08-11T12:45Z,664610,A Culpa é do Cabral na Estrada
1088,comedy_central_stand_up_especial_tente_nao_rir,2018-08-11T12:45Z,2018-08-11T14:30Z,568386,Comedy Central Stand Up: Especial Tente Não Rir
1088,porta_no_comedy,2018-08-11T14:30Z,2018-08-11T14:35Z,664639,Porta No Comedy
1088,um_maluco_no_pedaco,2018-08-11T14:35Z,2018-08-11T15:00Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-11T15:00Z,2018-08-11T15:25Z,16581,Um Maluco no Pedaço
1088,as_novas_aventuras_de_christine,2018-08-11T15:25Z,2018-08-11T15:50Z,379269,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-11T15:50Z,2018-08-11T16:15Z,379270,As Novas Aventuras De Christine
1088,eu_a_patroa_e_as_criancas,2018-08-11T16:15Z,2018-08-11T16:45Z,583323,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-11T16:45Z,2018-08-11T17:10Z,583325,"Eu, A Patroa e as Crianças"
1088,os_goldbergs,2018-08-11T17:10Z,2018-08-11T17:35Z,664635,Os Goldbergs
1088,os_goldbergs,2018-08-11T17:35Z,2018-08-11T18:00Z,664636,Os Goldbergs
1088,comedy_central_stand_up,2018-08-11T18:00Z,2018-08-11T18:30Z,605066,Comedy Central Stand Up
1088,comedy_central_stand_up,2018-08-11T18:30Z,2018-08-11T19:00Z,605065,Comedy Central Stand Up
1088,south_park,2018-08-11T19:00Z,2018-08-11T19:25Z,295460,South Park
1088,south_park,2018-08-11T19:25Z,2018-08-11T19:55Z,295702,South Park
1088,porta_no_comedy,2018-08-11T19:55Z,2018-08-11T20:00Z,664639,Porta No Comedy
1088,south_park,2018-08-11T20:00Z,2018-08-11T20:25Z,295713,South Park
1088,south_park,2018-08-11T20:25Z,2018-08-11T20:50Z,295501,South Park
1088,entre_risos,2018-08-11T20:50Z,2018-08-11T21:20Z,600515,Entre Risos
1088,entre_risos,2018-08-11T21:20Z,2018-08-11T21:50Z,600518,Entre Risos
1088,entre_risos,2018-08-11T21:50Z,2018-08-11T22:20Z,595238,Entre Risos
1088,porta_no_comedy,2018-08-11T22:20Z,2018-08-11T22:25Z,664639,Porta No Comedy
1088,entre_risos,2018-08-11T22:25Z,2018-08-11T22:55Z,600516,Entre Risos
1088,entre_risos,2018-08-11T22:55Z,2018-08-11T23:25Z,595240,Entre Risos
1088,entre_risos,2018-08-11T23:25Z,2018-08-11T23:55Z,590650,Entre Risos
1088,pense_como_eles,2018-08-11T23:55Z,2018-08-12T01:55Z,324208,Pense como Eles
1088,a_casa_animada,2018-08-12T01:55Z,2018-08-12T02:20Z,475339,A Casa Animada
1088,a_casa_animada,2018-08-12T02:20Z,2018-08-12T02:45Z,475341,A Casa Animada
1088,ugly_americans,2018-08-12T02:45Z,2018-08-12T03:10Z,295368,Ugly Americans
1088,ugly_americans,2018-08-12T03:10Z,2018-08-12T03:35Z,295370,Ugly Americans
1088,the_cyanide_happiness_show,2018-08-12T03:35Z,2018-08-12T04:00Z,611858,The Cyanide & Happiness Show
1088,batalha_de_lip_sync,2018-08-12T04:00Z,2018-08-12T04:30Z,664621,Batalha de Lip Sync
1088,batalha_de_lip_sync,2018-08-12T04:30Z,2018-08-12T05:00Z,660684,Batalha de Lip Sync
1088,republica_do_stand_up,2018-08-12T05:00Z,2018-08-12T05:30Z,479230,República do Stand Up
1088,republica_do_stand_up,2018-08-12T05:30Z,2018-08-12T06:00Z,479230,República do Stand Up
1088,a_culpa_e_do_cabral_na_estrada,2018-08-12T06:00Z,2018-08-12T07:00Z,664610,A Culpa é do Cabral na Estrada
1088,jeff_e_os_ets,2018-08-12T07:00Z,2018-08-12T07:30Z,661255,Jeff e os Ets
1088,jeff_e_os_ets,2018-08-12T07:30Z,2018-08-12T08:00Z,664631,Jeff e os Ets
1088,south_park,2018-08-12T08:00Z,2018-08-12T08:25Z,295460,South Park
1088,south_park,2018-08-12T08:25Z,2018-08-12T08:55Z,295702,South Park
1088,south_park,2018-08-12T08:55Z,2018-08-12T09:25Z,295713,South Park
1088,south_park,2018-08-12T09:25Z,2018-08-12T09:55Z,295501,South Park
1088,pipocando_o_dobro_de_manteiga,2018-08-12T09:55Z,2018-08-12T10:25Z,556891,Pipocando: O Dobro de Manteiga
1088,pipocando_o_dobro_de_manteiga,2018-08-12T10:25Z,2018-08-12T10:55Z,556892,Pipocando: O Dobro de Manteiga
1088,comedy_central_stand_up,2018-08-12T10:55Z,2018-08-12T11:25Z,605066,Comedy Central Stand Up
1088,comedy_central_stand_up,2018-08-12T11:25Z,2018-08-12T11:55Z,605065,Comedy Central Stand Up
1088,um_maluco_no_pedaco,2018-08-12T11:55Z,2018-08-12T12:20Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-12T12:20Z,2018-08-12T12:45Z,16581,Um Maluco no Pedaço
1088,as_novas_aventuras_de_christine,2018-08-12T12:45Z,2018-08-12T13:10Z,379269,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-12T13:10Z,2018-08-12T13:35Z,379270,As Novas Aventuras De Christine
1088,eu_a_patroa_e_as_criancas,2018-08-12T13:35Z,2018-08-12T14:00Z,583323,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-12T14:00Z,2018-08-12T14:25Z,583325,"Eu, A Patroa e as Crianças"
1088,os_goldbergs,2018-08-12T14:25Z,2018-08-12T14:50Z,664635,Os Goldbergs
1088,os_goldbergs,2018-08-12T14:50Z,2018-08-12T15:15Z,664636,Os Goldbergs
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-12T15:15Z,2018-08-12T15:40Z,664644,Takeshi's Castle Thailand - O desafio do castelo
1088,a_vinganca_das_maquinas,2018-08-12T15:40Z,2018-08-12T16:05Z,664614,A Vingança das Máquinas
1088,idiotando,2018-08-12T16:05Z,2018-08-12T16:30Z,664623,Idiotando
1088,idiotando,2018-08-12T16:30Z,2018-08-12T16:55Z,664624,Idiotando
1088,comedy_central_stand_up_especial_brasileiros_pelo_mundo,2018-08-12T16:55Z,2018-08-12T17:55Z,611878,Comedy Central Stand Up: Especial Brasileiros Pelo Mundo
1088,a_culpa_e_do_cabral_na_estrada,2018-08-12T17:55Z,2018-08-12T18:55Z,664610,A Culpa é do Cabral na Estrada
1088,entre_risos,2018-08-12T18:55Z,2018-08-12T19:25Z,600517,Entre Risos
1088,entre_risos,2018-08-12T19:25Z,2018-08-12T19:55Z,595239,Entre Risos
1088,entre_risos,2018-08-12T19:55Z,2018-08-12T20:25Z,590651,Entre Risos
1088,entre_risos,2018-08-12T20:25Z,2018-08-12T20:55Z,595238,Entre Risos
1088,eu_a_patroa_e_as_criancas,2018-08-12T20:55Z,2018-08-12T21:20Z,583370,"Eu, A Patroa e as Crianças"
1088,porta_no_comedy,2018-08-12T21:20Z,2018-08-12T21:25Z,664639,Porta No Comedy
1088,eu_a_patroa_e_as_criancas,2018-08-12T21:25Z,2018-08-12T21:50Z,583363,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-12T21:50Z,2018-08-12T22:15Z,583373,"Eu, A Patroa e as Crianças"
1088,jeff_e_os_ets,2018-08-12T22:15Z,2018-08-12T22:40Z,664631,Jeff e os Ets
1088,jeff_e_os_ets,2018-08-12T22:40Z,2018-08-12T23:05Z,664632,Jeff e os Ets
1088,south_park,2018-08-12T23:05Z,2018-08-12T23:30Z,352133,South Park
1088,south_park,2018-08-12T23:30Z,2018-08-12T23:55Z,355544,South Park
1088,south_park,2018-08-12T23:55Z,2018-08-13T00:20Z,355545,South Park
1088,south_park,2018-08-13T00:20Z,2018-08-13T00:45Z,355546,South Park
1088,a_pequena_espia,2018-08-13T00:45Z,2018-08-13T02:45Z,32901,A Pequena Espiã
1088,south_park,2018-08-13T02:45Z,2018-08-13T03:10Z,466851,South Park
1088,south_park,2018-08-13T03:10Z,2018-08-13T03:35Z,466852,South Park
1088,south_park,2018-08-13T03:35Z,2018-08-13T04:00Z,474186,South Park
1088,batalha_de_lip_sync,2018-08-13T04:00Z,2018-08-13T04:30Z,664621,Batalha de Lip Sync
1088,batalha_de_lip_sync,2018-08-13T04:30Z,2018-08-13T05:00Z,660684,Batalha de Lip Sync
1088,republica_do_stand_up,2018-08-13T05:00Z,2018-08-13T05:30Z,479230,República do Stand Up
1088,republica_do_stand_up,2018-08-13T05:30Z,2018-08-13T06:00Z,479230,República do Stand Up
1088,isso_nao_esta_acontecendo,2018-08-13T06:00Z,2018-08-13T06:30Z,562111,Isso Não Está Acontecendo
1088,isso_nao_esta_acontecendo,2018-08-13T06:30Z,2018-08-13T07:00Z,562112,Isso Não Está Acontecendo
1088,a_culpa_e_do_cabral,2018-08-13T07:00Z,2018-08-13T08:00Z,622374,A Culpa é do Cabral
1088,comedy_central_stand_up,2018-08-13T08:00Z,2018-08-13T08:30Z,600795,Comedy Central Stand Up
1088,eu_a_patroa_e_as_criancas,2018-08-13T08:30Z,2018-08-13T08:55Z,595285,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-13T08:55Z,2018-08-13T09:25Z,583370,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-13T09:25Z,2018-08-13T09:50Z,583363,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-13T09:50Z,2018-08-13T10:15Z,583373,"Eu, A Patroa e as Crianças"
1088,um_maluco_no_pedaco,2018-08-13T10:15Z,2018-08-13T10:40Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-13T10:40Z,2018-08-13T11:05Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-13T11:05Z,2018-08-13T11:30Z,600726,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-13T11:30Z,2018-08-13T11:55Z,600727,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral,2018-08-13T11:55Z,2018-08-13T12:50Z,590621,A Culpa é do Cabral
1088,south_park,2018-08-13T12:50Z,2018-08-13T13:15Z,474187,South Park
1088,south_park,2018-08-13T13:15Z,2018-08-13T13:45Z,474188,South Park
1088,eu_a_patroa_e_as_criancas,2018-08-13T13:45Z,2018-08-13T14:10Z,590689,"Eu, A Patroa e as Crianças"
1088,comedy_central_stand_up,2018-08-13T14:10Z,2018-08-13T14:40Z,501999,Comedy Central Stand Up
1088,comedy_central_stand_up,2018-08-13T14:40Z,2018-08-13T15:10Z,501998,Comedy Central Stand Up
1088,um_maluco_no_pedaco,2018-08-13T15:10Z,2018-08-13T15:40Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-13T15:40Z,2018-08-13T16:05Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-13T16:05Z,2018-08-13T16:35Z,600726,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-13T16:35Z,2018-08-13T17:00Z,600727,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral,2018-08-13T17:00Z,2018-08-13T18:00Z,579211,A Culpa é do Cabral
1088,the_noite_com_danilo_gentili,2018-08-13T18:00Z,2018-08-13T18:55Z,604899,The Noite com Danilo Gentili
1088,um_maluco_no_pedaco,2018-08-13T18:55Z,2018-08-13T19:25Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-13T19:25Z,2018-08-13T19:50Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-13T19:50Z,2018-08-13T20:20Z,595285,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-13T20:20Z,2018-08-13T20:45Z,590689,"Eu, A Patroa e as Crianças"
1088,batalha_de_lip_sync,2018-08-13T20:45Z,2018-08-13T21:15Z,664621,Batalha de Lip Sync
1088,batalha_de_lip_sync,2018-08-13T21:15Z,2018-08-13T21:40Z,664620,Batalha de Lip Sync
1088,the_noite_com_danilo_gentili,2018-08-13T21:40Z,2018-08-13T22:35Z,604899,The Noite com Danilo Gentili
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-13T22:35Z,2018-08-13T23:00Z,664643,Takeshi's Castle Thailand - O desafio do castelo
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-13T23:00Z,2018-08-13T23:30Z,664644,Takeshi's Castle Thailand - O desafio do castelo
1088,a_vinganca_das_maquinas,2018-08-13T23:30Z,2018-08-14T00:00Z,664614,A Vingança das Máquinas
1088,a_vinganca_das_maquinas,2018-08-14T00:00Z,2018-08-14T00:30Z,664615,A Vingança das Máquinas
1088,idiotando,2018-08-14T00:30Z,2018-08-14T01:00Z,660630,Idiotando
1088,um_maluco_no_pedaco,2018-08-14T01:00Z,2018-08-14T01:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-14T01:30Z,2018-08-14T02:00Z,16581,Um Maluco no Pedaço
1088,community,2018-08-14T02:00Z,2018-08-14T02:30Z,337213,Community
1088,community,2018-08-14T02:30Z,2018-08-14T03:00Z,337214,Community
1088,jeff_e_os_ets,2018-08-14T03:00Z,2018-08-14T03:30Z,664631,Jeff e os Ets
1088,jeff_e_os_ets,2018-08-14T03:30Z,2018-08-14T04:00Z,664632,Jeff e os Ets
1088,republica_do_stand_up,2018-08-14T04:00Z,2018-08-14T04:30Z,479230,República do Stand Up
1088,republica_do_stand_up,2018-08-14T04:30Z,2018-08-14T05:00Z,479230,República do Stand Up
1088,pipocando_o_dobro_de_manteiga,2018-08-14T05:00Z,2018-08-14T05:30Z,562120,Pipocando: O Dobro de Manteiga
1088,pipocando_o_dobro_de_manteiga,2018-08-14T05:30Z,2018-08-14T06:00Z,562121,Pipocando: O Dobro de Manteiga
1088,south_park,2018-08-14T06:00Z,2018-08-14T06:30Z,295707,South Park
1088,south_park,2018-08-14T06:30Z,2018-08-14T07:00Z,295503,South Park
1088,a_culpa_e_do_cabral,2018-08-14T07:00Z,2018-08-14T08:00Z,626763,A Culpa é do Cabral
1088,as_novas_aventuras_de_christine,2018-08-14T08:00Z,2018-08-14T08:30Z,381265,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-14T08:30Z,2018-08-14T08:55Z,381271,As Novas Aventuras De Christine
1088,eu_a_patroa_e_as_criancas,2018-08-14T08:55Z,2018-08-14T09:25Z,595287,"Eu, A Patroa e as Crianças"
1088,teachers,2018-08-14T09:25Z,2018-08-14T09:50Z,638207,Teachers
1088,teachers,2018-08-14T09:50Z,2018-08-14T10:15Z,638208,Teachers
1088,um_maluco_no_pedaco,2018-08-14T10:15Z,2018-08-14T10:40Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-14T10:40Z,2018-08-14T11:05Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-14T11:05Z,2018-08-14T11:30Z,600729,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-14T11:30Z,2018-08-14T11:55Z,600730,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral,2018-08-14T11:55Z,2018-08-14T12:50Z,590622,A Culpa é do Cabral
1088,south_park,2018-08-14T12:50Z,2018-08-14T13:15Z,474189,South Park
1088,south_park,2018-08-14T13:15Z,2018-08-14T13:45Z,474190,South Park
1088,eu_a_patroa_e_as_criancas,2018-08-14T13:45Z,2018-08-14T14:10Z,595289,"Eu, A Patroa e as Crianças"
1088,takeshis_castle_thailand_o_desafio_do_castelo,2018-08-14T14:10Z,2018-08-14T14:40Z,664644,Takeshi's Castle Thailand - O desafio do castelo
1088,idiotando,2018-08-14T14:40Z,2018-08-14T15:10Z,654946,Idiotando
1088,um_maluco_no_pedaco,2018-08-14T15:10Z,2018-08-14T15:40Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-14T15:40Z,2018-08-14T16:05Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-14T16:05Z,2018-08-14T16:35Z,600729,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-14T16:35Z,2018-08-14T17:00Z,600730,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral,2018-08-14T17:00Z,2018-08-14T18:00Z,579212,A Culpa é do Cabral
1088,the_noite_com_danilo_gentili,2018-08-14T18:00Z,2018-08-14T19:00Z,604899,The Noite com Danilo Gentili
1088,um_maluco_no_pedaco,2018-08-14T19:00Z,2018-08-14T19:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-14T19:30Z,2018-08-14T20:00Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-14T20:00Z,2018-08-14T20:30Z,595287,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-14T20:30Z,2018-08-14T21:00Z,595289,"Eu, A Patroa e as Crianças"
1088,idiotando,2018-08-14T21:00Z,2018-08-14T21:25Z,664625,Idiotando
1088,idiotando,2018-08-14T21:25Z,2018-08-14T21:55Z,664626,Idiotando
1088,the_noite_com_danilo_gentili,2018-08-14T21:55Z,2018-08-14T23:00Z,604899,The Noite com Danilo Gentili
1088,a_culpa_e_do_cabral_na_estrada,2018-08-14T23:00Z,2018-08-15T00:00Z,664611,A Culpa é do Cabral na Estrada
1088,a_culpa_e_do_cabral_na_estrada,2018-08-15T00:00Z,2018-08-15T01:00Z,664610,A Culpa é do Cabral na Estrada
1088,um_maluco_no_pedaco,2018-08-15T01:00Z,2018-08-15T01:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-15T01:30Z,2018-08-15T02:00Z,16581,Um Maluco no Pedaço
1088,community,2018-08-15T02:00Z,2018-08-15T02:30Z,414352,Community
1088,community,2018-08-15T02:30Z,2018-08-15T03:00Z,414344,Community
1088,as_novas_aventuras_de_christine,2018-08-15T03:00Z,2018-08-15T03:30Z,381265,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-15T03:30Z,2018-08-15T04:00Z,381271,As Novas Aventuras De Christine
1088,republica_do_stand_up,2018-08-15T04:00Z,2018-08-15T04:30Z,479230,República do Stand Up
1088,republica_do_stand_up,2018-08-15T04:30Z,2018-08-15T05:00Z,479230,República do Stand Up
1088,pipocando_o_dobro_de_manteiga,2018-08-15T05:00Z,2018-08-15T05:30Z,562122,Pipocando: O Dobro de Manteiga
1088,pipocando_o_dobro_de_manteiga,2018-08-15T05:30Z,2018-08-15T06:00Z,562123,Pipocando: O Dobro de Manteiga
1088,south_park,2018-08-15T06:00Z,2018-08-15T06:30Z,295475,South Park
1088,south_park,2018-08-15T06:30Z,2018-08-15T07:00Z,295476,South Park
1088,a_culpa_e_do_cabral,2018-08-15T07:00Z,2018-08-15T08:00Z,626764,A Culpa é do Cabral
1088,as_novas_aventuras_de_christine,2018-08-15T08:00Z,2018-08-15T08:30Z,381302,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-15T08:30Z,2018-08-15T08:55Z,381318,As Novas Aventuras De Christine
1088,eu_a_patroa_e_as_criancas,2018-08-15T08:55Z,2018-08-15T09:25Z,595290,"Eu, A Patroa e as Crianças"
1088,batalha_de_lip_sync,2018-08-15T09:25Z,2018-08-15T09:50Z,664621,Batalha de Lip Sync
1088,batalha_de_lip_sync,2018-08-15T09:50Z,2018-08-15T10:15Z,664620,Batalha de Lip Sync
1088,um_maluco_no_pedaco,2018-08-15T10:15Z,2018-08-15T10:40Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-15T10:40Z,2018-08-15T11:05Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-15T11:05Z,2018-08-15T11:30Z,600731,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-15T11:30Z,2018-08-15T12:00Z,600732,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral_na_estrada,2018-08-15T12:00Z,2018-08-15T12:55Z,664611,A Culpa é do Cabral na Estrada
1088,south_park,2018-08-15T12:55Z,2018-08-15T13:20Z,480209,South Park
1088,south_park,2018-08-15T13:20Z,2018-08-15T13:45Z,488980,South Park
1088,eu_a_patroa_e_as_criancas,2018-08-15T13:45Z,2018-08-15T14:10Z,595292,"Eu, A Patroa e as Crianças"
1088,comedy_central_stand_up_especial_melhor_so_do_que_mal_acompanhado,2018-08-15T14:10Z,2018-08-15T15:10Z,626835,Comedy Central Stand Up: Especial Melhor Só Do Que Mal Acompanhado
1088,um_maluco_no_pedaco,2018-08-15T15:10Z,2018-08-15T15:40Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-15T15:40Z,2018-08-15T16:05Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-15T16:05Z,2018-08-15T16:35Z,600731,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-15T16:35Z,2018-08-15T17:00Z,600732,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral,2018-08-15T17:00Z,2018-08-15T18:00Z,579213,A Culpa é do Cabral
1088,the_noite_com_danilo_gentili,2018-08-15T18:00Z,2018-08-15T19:00Z,604899,The Noite com Danilo Gentili
1088,um_maluco_no_pedaco,2018-08-15T19:00Z,2018-08-15T19:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-15T19:30Z,2018-08-15T20:00Z,16581,Um Maluco no Pedaço
1088,eu_a_patroa_e_as_criancas,2018-08-15T20:00Z,2018-08-15T20:30Z,595290,"Eu, A Patroa e as Crianças"
1088,eu_a_patroa_e_as_criancas,2018-08-15T20:30Z,2018-08-15T21:00Z,595292,"Eu, A Patroa e as Crianças"
1088,a_culpa_e_do_cabral_na_estrada,2018-08-15T21:00Z,2018-08-15T21:55Z,664611,A Culpa é do Cabral na Estrada
1088,animatoons,2018-08-15T21:55Z,2018-08-15T22:00Z,633027,Animatoons
1088,the_noite_com_danilo_gentili,2018-08-15T22:00Z,2018-08-15T23:00Z,604899,The Noite com Danilo Gentili
1088,comedy_central_stand_up_especial_comedia_de_ultima_geracao,2018-08-15T23:00Z,2018-08-16T01:00Z,605157,Comedy Central Stand Up: Especial Comédia de Última Geração
1088,um_maluco_no_pedaco,2018-08-16T01:00Z,2018-08-16T01:30Z,16581,Um Maluco no Pedaço
1088,um_maluco_no_pedaco,2018-08-16T01:30Z,2018-08-16T02:00Z,16581,Um Maluco no Pedaço
1088,community,2018-08-16T02:00Z,2018-08-16T02:30Z,414324,Community
1088,community,2018-08-16T02:30Z,2018-08-16T03:00Z,414323,Community
1088,as_novas_aventuras_de_christine,2018-08-16T03:00Z,2018-08-16T03:30Z,381302,As Novas Aventuras De Christine
1088,as_novas_aventuras_de_christine,2018-08-16T03:30Z,2018-08-16T04:00Z,381318,As Novas Aventuras De Christine
1088,republica_do_stand_up,2018-08-16T04:00Z,2018-08-16T04:30Z,479230,República do Stand Up
1088,republica_do_stand_up,2018-08-16T04:30Z,2018-08-16T05:00Z,479230,República do Stand Up
1088,pipocando_o_dobro_de_manteiga,2018-08-16T05:00Z,2018-08-16T05:30Z,562124,Pipocando: O Dobro de Manteiga
1088,pipocando_o_dobro_de_manteiga,2018-08-16T05:30Z,2018-08-16T06:00Z,539807,Pipocando: O Dobro de Manteiga
1088,south_park,2018-08-16T06:00Z,2018-08-16T06:30Z,295454,South Park
1088,south_park,2018-08-16T06:30Z,2018-08-16T07:00Z,295517,South Park
